,time,code,OPEN,HIGH,LOW,CLOSE,PCT_CHG,VOLUME,AMT,FREE_TURN,rsi,close_deviation,min_volume,is_min
373629,2017-03-31,002277.SZ,7.06,7.76,6.96,7.76,10.0709,49245700.0,362594000.0,4.34939,19.4036626322,-0.445615288444,9953440.0,False
385445,2017-04-07,603636.SH,25.4,26.61,24.21,26.61,10.0041,19188500.0,499011000.0,45.0479,4.26717119105,-0.708940163742,693186.0,False
399529,2017-04-14,002836.SZ,31.0,34.16,30.0,32.35,4.1868,12135600.0,402883000.0,30.3391,12.2039696702,-0.551392278678,3187240.0,False
403690,2017-04-17,600393.SH,8.45,9.13,8.45,9.12,9.87952,13847600.0,123245000.0,2.80257,10.0735692942,-0.414690498347,2454060.0,False
404998,2017-04-18,000912.SZ,7.72,8.58,7.53,8.38,6.07595,59162100.0,473841000.0,10.1132,19.1070612749,-0.301113381427,838800.0,False
409473,2017-04-19,300376.SZ,9.46,10.15,9.3,10.01,4.92662,71238500.0,700902000.0,10.3182,11.5052111551,-0.730275921535,17240200.0,False
409517,2017-04-19,300420.SZ,9.98,10.78,9.88,10.78,10.0,11609600.0,121541000.0,6.32506,14.6825843139,-0.556141145469,4595630.0,False
411234,2017-04-20,000711.SZ,14.69,15.73,14.36,15.3,6.99301,19192100.0,291010000.0,5.96405,16.4552478223,-0.457773682532,1605080.0,False
412357,2017-04-20,300072.SZ,40.51,42.97,40.22,42.47,5.75199,27181400.0,1142280000.0,1.99702,18.6040349572,-0.28118679496,6060390.0,False
416026,2017-04-21,300562.SZ,29.83,32.46,29.63,31.32,5.70368,8692150.0,270154000.0,18.3535,12.7334454076,-0.707745854601,1102550.0,False
419218,2017-04-24,300562.SZ,31.3,34.3,29.7,33.15,5.84291,9657110.0,308601000.0,20.391,15.5414337687,-0.672699268387,1102550.0,False
421973,2017-04-25,300116.SZ,9.75,10.28,9.6,10.1,4.12371,23876800.0,239555000.0,3.53266,14.8725173218,-0.452515177797,6264910.0,False
422257,2017-04-25,300403.SZ,19.89,21.65,19.68,20.78,4.63243,3116180.0,64233200.0,2.11897,5.34030560234,-0.604378867206,603437.0,False
425542,2017-04-26,300493.SZ,13.73,14.7,13.73,14.44,4.63768,3094910.0,44525700.0,2.00298,13.7215822694,-0.551747687341,652535.0,False
427682,2017-04-27,002281.SZ,19.89,21.2,19.81,20.81,5.63452,13437000.0,274924000.0,2.17907,13.3860921938,-0.558825088246,1521170.0,False
427904,2017-04-27,002503.SZ,6.84,7.49,6.68,7.18,4.209,27299900.0,194835000.0,1.67817,11.1064581996,-0.462434020889,3457250.0,False
428270,2017-04-27,300017.SZ,12.24,13.45,12.24,13.45,9.97547,140967000.0,1854460000.0,8.8853,10.5411666173,-0.619879322283,10099100.0,False
431305,2017-04-28,002706.SZ,12.08,12.96,12.01,12.88,7.24396,2163260.0,27001100.0,0.595454,11.5044096948,-0.469402047416,360488.0,False
431939,2017-04-28,300491.SZ,31.42,33.68,31.42,33.09,5.28158,4214960.0,138625000.0,8.27592,12.7074523615,-0.476606244662,611692.0,False
434372,2017-05-02,002572.SZ,34.75,36.97,34.01,36.6,5.32374,7730240.0,278151000.0,1.33673,17.2131065027,-0.385761756117,1222540.0,False
434502,2017-05-02,002702.SZ,8.5,9.44,8.5,8.94,4.1958,11405000.0,103823000.0,3.55341,9.94157719625,-0.414749108049,2464530.0,False
435139,2017-05-02,300491.SZ,33.15,35.85,32.36,34.46,4.14022,4915070.0,167650000.0,9.65057,17.5500169305,-0.442349704669,611692.0,False
438234,2017-05-03,300383.SZ,11.04,12.21,11.0,12.21,10.0,62605500.0,747679000.0,5.015,18.4148966157,-0.443799111718,4472320.0,False
438294,2017-05-03,300443.SZ,25.1,26.8,24.91,26.61,5.7211,3914980.0,102522000.0,3.41566,11.5580421875,-0.456222987402,631130.0,False
439621,2017-05-03,603600.SH,17.02,18.08,16.91,17.87,5.67711,6929460.0,122422000.0,6.61919,19.439580644,-0.493416110332,878866.0,False
439696,2017-05-03,603859.SH,39.99,41.85,39.58,41.48,4.09034,6546040.0,265675000.0,23.0575,16.9003443627,-0.351145038168,20500.0,False
441550,2017-05-04,300495.SZ,16.5,18.18,16.23,17.49,5.17138,11536900.0,198456000.0,5.06086,11.8285128986,-0.538668495463,1192300.0,False
452379,2017-05-09,603239.SH,32.98,33.75,31.7,32.86,4.15214,3928480.0,128616000.0,17.4135,7.94770192577,-0.643382332991,779524.0,False
454419,2017-05-10,300534.SZ,24.7,26.84,24.7,26.84,10.0,21377400.0,553183000.0,28.1856,18.3165985868,-0.602393932211,1785940.0,False
460858,2017-05-12,300546.SZ,34.51,38.17,34.51,38.17,10.0,2770510.0,104211000.0,8.30738,19.3603747535,-0.523420088274,247900.0,False
62029,2017-06-13,002108.SZ,12.75,13.94,12.74,13.48,5.14821,57657800.0,777291000.0,5.51989,19.27677906,-0.369002480925,9814510.0,False
62595,2017-06-13,002676.SZ,14.39,15.2,14.09,15.14,5.21195,4871600.0,73161000.0,0.676611,12.5491055011,-0.36693776003,510125.0,False
63323,2017-06-13,300549.SZ,27.24,29.48,27.05,28.91,5.81991,3449670.0,98629300.0,10.3469,18.3380205737,-0.474057633532,635234.0,False
64439,2017-06-13,603066.SH,13.33,15.18,13.33,14.98,4.39024,18448400.0,261599000.0,13.4783,17.5802117445,-0.60546761832,650307.0,False
66315,2017-06-14,300285.SZ,18.02,18.97,18.02,18.9,4.47761,5121670.0,95494800.0,1.24699,15.8156688281,-0.386503067485,271982.0,False
68553,2017-06-15,002131.SZ,3.49,3.78,3.47,3.67,4.5584,103065000.0,376426000.0,3.36669,8.99501416232,-0.671720559953,7883660.0,False
69219,2017-06-15,002808.SZ,18.5,19.68,18.34,19.5,4.83871,2915660.0,55861500.0,6.07428,19.4047161665,-0.310271646859,563285.0,False
69511,2017-06-15,300230.SZ,15.6,16.45,15.6,16.35,4.00763,3723530.0,60210100.0,2.07866,17.6889430312,-0.352500891054,1002930.0,False
69656,2017-06-15,300377.SZ,12.15,13.38,12.14,12.81,4.74244,28203900.0,361407000.0,5.68226,12.7852394618,-0.560857715843,2500390.0,False
70947,2017-06-15,603085.SH,22.6,24.67,22.44,23.67,5.48128,1975770.0,46757700.0,6.87223,10.1525290637,-0.437793929029,259881.0,False
73942,2017-06-16,600892.SH,13.75,14.88,13.44,14.45,6.7997,35518800.0,516545000.0,14.1173,15.9855699245,-0.682323326701,2380300.0,False
80720,2017-06-20,603085.SH,23.6,24.6,23.3,24.56,4.0678,2880970.0,69090400.0,5.01039,15.7307628458,-0.369812046956,259881.0,False
84280,2017-06-22,000033.SZ,1.35,1.44,1.33,1.4,6.06061,32884900.0,45807500.0,7.65263,13.361740521,-0.56043956044,100.0,False
85842,2017-06-22,300266.SZ,25.44,26.62,25.2,26.51,4.16503,6131390.0,160428000.0,0.680813,8.89113555937,-0.429825033068,472746.0,False
89106,2017-06-23,300266.SZ,26.5,28.31,26.33,28.29,6.71445,8648490.0,236877000.0,0.960306,17.8258658138,-0.37729058672,472746.0,False
89253,2017-06-23,300415.SZ,13.2,13.95,12.92,13.7,4.0243,8687500.0,117352000.0,3.03547,7.08630013076,-0.410828710274,1498200.0,False
90490,2017-06-23,603033.SH,24.7,26.45,24.7,25.71,4.34253,2215930.0,56798500.0,9.76182,14.3481623319,-0.240965989608,402240.0,False
90808,2017-06-26,000033.SZ,1.32,1.37,1.3,1.36,4.61538,21436700.0,28708100.0,4.98853,17.6664931637,-0.484457922669,100.0,False
93205,2017-06-26,600552.SH,7.44,7.86,7.3,7.81,4.97312,11767700.0,90413500.0,1.58831,17.6550159675,-0.391199282847,5351400.0,False
95794,2017-06-27,300425.SZ,11.1,11.93,10.93,11.76,5.47085,7253770.0,83728500.0,4.87924,10.0901097108,-0.453556990846,777333.0,False
97019,2017-06-27,603030.SH,9.51,10.57,9.39,10.57,9.98959,27484600.0,278541000.0,14.2358,10.7962983157,-0.598045367254,474262.0,False
107828,2017-07-03,002239.SZ,4.33,4.53,4.33,4.51,4.15704,15935700.0,71200000.0,0.977647,17.0999457161,-0.464243288192,2178200.0,False
116671,2017-07-05,603077.SH,2.34,2.56,2.34,2.45,4.70085,116134000.0,285603000.0,3.50622,4.33287967048,-0.499744767739,7111900.0,False
117777,2017-07-06,002366.SZ,23.84,24.63,23.5,24.61,4.36811,9520570.0,230836000.0,1.94681,12.7749793648,-0.42814653019,1616880.0,False
122125,2017-07-07,300581.SZ,41.2,44.44,41.2,44.04,6.63438,2256260.0,96848400.0,9.98345,17.0990841509,-0.401455588249,479026.0,False
123431,2017-07-07,603808.SH,22.6,24.56,22.6,23.67,5.24678,2400300.0,56913600.0,2.89058,12.6475763207,-0.177253688802,344171.0,False
127382,2017-07-11,002142.SZ,14.64,15.32,14.53,15.19,4.32692,43285500.0,650539000.0,0.962175,14.216299632,-0.181749622926,13576500.0,False
131984,2017-07-12,300607.SZ,55.26,57.93,54.55,57.9,5.11983,1944550.0,110245000.0,5.96195,19.5303635532,-0.385976075337,550000.0,False
141074,2017-07-17,002711.SZ,11.94,12.7,11.8,12.15,4.29185,44384100.0,541227000.0,4.24534,4.61314234696,-0.33677229182,3974470.0,False
143932,2017-07-18,002280.SZ,8.1,8.73,8.1,8.52,4.0293,42988000.0,362901000.0,3.39693,19.4911048399,-0.201836151576,27415000.0,False
153056,2017-07-20,603997.SH,10.2,12.33,10.2,11.81,4.23654,58097000.0,620381000.0,33.9748,18.6286412532,-0.154919499106,1475150.0,False
154137,2017-07-21,002620.SZ,12.4,13.75,12.4,13.75,10.0,10006300.0,134358000.0,3.30102,19.6055324345,-0.49640156024,1169220.0,False
166760,2017-07-27,002065.SZ,9.65,10.26,9.58,10.17,5.06198,29605900.0,297576000.0,1.05923,15.4451239999,-0.393451422437,6561290.0,False
173989,2017-07-31,002703.SZ,11.26,12.39,11.26,12.39,10.0355,20517400.0,247525000.0,5.9242,10.5472980849,-0.542103220799,4648500.0,False
290718,2017-09-18,002859.SZ,40.4,43.59,39.8,42.6,5.44554,13918000.0,585452000.0,23.914,13.4249830408,-0.551153724581,1189450.0,False
304619,2017-09-22,300424.SZ,26.25,28.33,25.78,27.58,6.03614,6931970.0,188689000.0,5.59273,16.9919032402,-0.349697012567,954212.0,False
329625,2017-10-10,603388.SH,24.2,26.23,23.9,25.53,4.11909,10983700.0,275416000.0,21.9675,15.7150793625,-0.464835971072,3268540.0,False
329664,2017-10-10,603579.SH,59.59,62.8,58.0,62.13,5.03804,1931550.0,118203000.0,5.51871,18.5026053704,-0.38847221402,394576.0,False
337875,2017-10-13,002845.SZ,38.88,42.49,38.7,40.74,5.46208,15941500.0,660026000.0,33.2114,19.7069537171,-0.428070052294,2659110.0,False
345258,2017-10-17,300571.SZ,56.4,59.14,56.4,59.08,4.36319,1729600.0,101011000.0,8.648,14.7782870053,-0.440132669983,459500.0,False
467619,2017-12-06,002846.SZ,16.5,17.57,16.46,17.09,4.01704,9232210.0,156772000.0,19.2338,16.668192696,-0.281147472028,5648000.0,False
116023,2018-02-07,300192.SZ,7.15,7.53,6.86,7.3,4.28571,6313960.0,45486300.0,3.61998,10.2323520655,-0.337598112608,1225800.0,False
116054,2018-02-07,300223.SZ,22.86,24.0,22.11,23.34,4.85175,5317000.0,122184000.0,5.29169,19.80523832,-0.229715681259,4126650.0,False
116233,2018-02-07,300404.SZ,12.57,13.18,12.38,12.98,4.25703,1529200.0,19605400.0,2.35568,17.1438870754,-0.238352306067,553383.0,False
116426,2018-02-07,300604.SZ,36.43,37.52,34.0,36.57,4.33666,1343900.0,48550400.0,7.05459,19.108627833,-0.227299138978,533100.0,False
117820,2018-02-07,603703.SH,9.45,11.55,9.45,11.1,5.71429,17097100.0,171777000.0,17.8246,16.9163092024,-0.282435839421,572600.0,False
120091,2018-02-08,600074.SH,2.34,2.58,2.34,2.58,4.87805,273816000.0,657786000.0,26.8892,12.0398638864,-0.355080614923,72300.0,False
120280,2018-02-08,600289.SH,3.37,3.51,3.35,3.51,5.08982,10253200.0,35670700.0,1.81176,16.1814537509,-0.258476814197,392200.0,False
125434,2018-02-12,002054.SZ,6.61,7.58,6.6,7.58,10.0145,131340000.0,885959000.0,41.7203,16.4994169346,-0.394181585678,120500.0,False
126169,2018-02-12,002799.SZ,12.14,12.8,12.13,12.45,4.1841,2337730.0,29135700.0,3.04095,10.9644717637,-0.342174786009,465750.0,False
132064,2018-02-14,000593.SZ,6.76,6.76,6.4,6.64,4.56693,4374000.0,28897200.0,1.56338,19.3215631282,-0.210651450309,2391900.0,False
136679,2018-02-22,002856.SZ,25.28,27.5,24.55,26.9,7.17131,4359860.0,115493000.0,17.2055,18.7320843406,-0.378638085559,51600.0,False
136701,2018-02-22,002879.SZ,27.45,28.45,27.14,28.35,4.11311,3629880.0,101266000.0,10.3711,18.9456399012,-0.340697674419,349900.0,False
137519,2018-02-22,600074.SH,2.14,2.24,2.12,2.24,5.16432,86604400.0,190429000.0,8.50469,19.9606965529,-0.291027061244,307200.0,False
214054,2018-03-26,300476.SZ,13.91,15.09,13.91,15.02,4.66899,38019500.0,557048000.0,11.3271,19.3790577013,-0.385735318174,8153510.0,False
228441,2018-03-30,600179.SH,15.8,16.45,15.73,16.35,4.3395,23859100.0,385610000.0,4.95855,16.4596280799,-0.284620433166,2475000.0,False
245676,2018-04-10,300618.SZ,175.89,186.0,173.46,183.89,4.19287,4594060.0,834751000.0,4.03044,14.3767730489,-0.378078703195,1661780.0,False
251668,2018-04-12,002509.SZ,4.39,4.79,4.35,4.79,10.1149,197051000.0,916592000.0,12.174,19.9456915203,-0.375326030256,956800.0,False
265381,2018-04-18,002212.SZ,12.66,15.3,12.66,14.95,6.25444,65993700.0,861664000.0,13.5831,19.5401702594,-0.202432713596,528800.0,False
265908,2018-04-18,002745.SZ,19.89,20.68,19.36,20.54,4.36992,8467180.0,170305000.0,1.62871,15.5802584823,-0.412017290241,1950650.0,False
279900,2018-04-24,002717.SZ,12.58,13.13,12.34,12.96,4.18006,10234300.0,130882000.0,1.9274,6.65384849749,-0.569821090716,3864920.0,False
279919,2018-04-24,002737.SZ,20.43,21.47,20.05,21.3,7.35887,14770200.0,304458000.0,2.85813,18.0542737969,-0.414794972182,3200180.0,False
280453,2018-04-24,300357.SZ,34.13,35.86,33.48,35.86,5.06885,2494210.0,87765600.0,0.983101,17.9652296764,-0.36076722194,817447.0,False
280460,2018-04-24,300365.SZ,19.99,21.28,19.59,21.0,5.47464,4831180.0,99490800.0,2.22373,16.918487205,-0.463389081245,1823120.0,False
280775,2018-04-24,300690.SZ,28.3,31.11,28.3,31.11,10.0071,1076870.0,32639900.0,3.88146,16.7930297328,-0.365975441993,500335.0,False
282061,2018-04-24,603626.SH,14.3,15.72,14.2,15.72,10.007,5527630.0,85659300.0,4.8946,10.4665075696,-0.326073908943,1989520.0,False
283745,2018-04-25,300143.SZ,14.4,15.08,14.26,15.06,4.3659,7385380.0,109754000.0,2.80299,12.9752964453,-0.392472467627,1010740.0,False
285607,2018-04-25,603716.SH,27.61,29.57,27.3,28.8,7.14286,5147250.0,146148000.0,13.3894,14.1445864492,-0.552057734781,859286.0,False
293924,2018-05-02,002717.SZ,12.67,13.49,12.57,13.4,5.67823,15704600.0,207507000.0,2.95761,12.8593087801,-0.497948708342,3864920.0,False
294264,2018-05-02,300143.SZ,14.64,15.27,14.02,15.0,4.16667,6123070.0,91224200.0,2.3239,17.6469084644,-0.359111301004,1010740.0,False
294628,2018-05-02,300511.SZ,11.11,11.94,11.11,11.94,6.89346,5995730.0,68925700.0,2.58349,17.0997156774,-0.405067390817,1338670.0,False
294843,2018-05-02,300740.SZ,29.32,32.16,29.32,30.83,5.43776,9331470.0,289259000.0,13.7228,18.2358619639,-0.408213603601,3959180.0,False
297564,2018-05-03,002860.SZ,22.79,24.97,22.48,24.11,5.10026,1488140.0,34959500.0,3.14393,19.6823940812,-0.324441704727,743874.0,False
297759,2018-05-03,300130.SZ,14.09,14.95,13.9,14.68,4.11348,3319800.0,47802100.0,1.14484,17.9639185678,-0.384383125052,1835700.0,False
301802,2018-05-04,300677.SZ,28.93,31.63,28.6,30.72,6.85217,12407100.0,375806000.0,25.5187,18.0400716082,-0.442817110883,2230400.0,False
302896,2018-05-04,603078.SH,40.4,44.4,40.05,44.4,10.0099,1415590.0,61015000.0,4.13942,14.3544956011,-0.276896518029,706766.0,False
303259,2018-05-04,603978.SH,39.0,42.36,38.0,42.36,9.9974,2613810.0,108471000.0,13.069,9.59090129894,-0.445422708081,474500.0,False
307669,2018-05-08,002427.SZ,6.64,7.34,6.64,7.34,5.00715,84135400.0,577846000.0,21.8729,12.5271113238,-0.352819291981,22000.0,False
315572,2018-05-10,300401.SZ,20.21,22.09,20.02,22.09,10.01,26609800.0,566351000.0,6.18909,19.7329531895,-0.47213095167,2829460.0,False
315803,2018-05-10,300639.SZ,27.8,30.41,27.65,28.98,4.62094,11772400.0,340644000.0,13.0771,17.3047027191,-0.445904993165,1072700.0,False
317163,2018-05-10,603669.SH,15.14,16.17,15.14,16.17,10.0,6996820.0,111390000.0,8.09349,16.5984928964,-0.180871811758,641503.0,False
321516,2018-05-14,002230.SZ,37.3,39.35,37.1,38.39,4.12259,66507000.0,2559900000.0,3.66409,8.83030816472,-0.301980963117,14522200.0,False
325256,2018-05-15,002461.SZ,5.67,6.1,5.67,6.09,6.65499,27571100.0,163511000.0,2.0268,17.8068040662,-0.403175225402,2282960.0,False
325946,2018-05-15,300241.SZ,8.54,9.43,8.5,9.15,6.76779,26044000.0,236338000.0,7.10658,8.40673125345,-0.459443492645,2503620.0,False
327450,2018-05-15,603039.SH,74.72,81.07,74.72,81.07,10.0,986266.0,77924400.0,3.65826,19.3552707247,-0.228705439116,381000.0,False
329908,2018-05-16,300705.SZ,27.99,30.57,27.51,30.57,10.0036,20145900.0,598374000.0,34.3318,18.5420948406,-0.363860536255,4223620.0,False
338094,2018-05-18,603306.SH,18.98,20.38,18.82,19.9,4.84721,996797.0,19414700.0,0.468574,18.4968175094,-0.163390999096,342722.0,False
339443,2018-05-21,002604.SZ,2.7,2.84,2.67,2.84,5.18518,11998400.0,33142600.0,2.40969,18.3484836527,-0.284274193548,85000.0,False
339629,2018-05-21,002798.SZ,34.8,37.3,34.78,36.66,5.61798,1839520.0,66385700.0,3.35176,19.0596323053,-0.320916188906,502192.0,False
341882,2018-05-21,603986.SH,118.8,131.35,118.8,131.35,9.99916,6971820.0,894442000.0,4.73162,13.0786391139,-0.24392651668,2256230.0,False
347497,2018-05-23,300739.SZ,32.85,35.93,32.1,33.99,4.07226,21925900.0,749203000.0,47.4586,19.7133854788,-0.288681476211,3193900.0,False
349998,2018-05-24,002622.SZ,5.59,6.14,5.45,5.84,4.09982,203062000.0,1185380000.0,24.1921,12.590551813,-0.441362158026,773200.0,False
357094,2018-05-28,002691.SZ,15.1,16.69,14.77,16.66,5.11041,16703600.0,262677000.0,8.38363,14.4109311287,-0.393564356436,354000.0,False
368154,2018-05-31,300299.SZ,5.05,5.27,5.01,5.27,5.4,8144440.0,41661800.0,1.4919,7.18532996845,-0.277339732602,3351520.0,False
368558,2018-05-31,300716.SZ,17.55,18.22,17.3,17.99,4.35035,5640610.0,100451000.0,14.0945,15.2715981819,-0.360866862066,1622620.0,False
368722,2018-05-31,600167.SH,10.78,11.8,10.7,11.68,6.18182,10901700.0,123587000.0,1.32657,12.656157871,-0.448744572399,295302.0,False
368934,2018-05-31,600419.SH,24.31,25.68,24.11,25.23,6.05296,6477770.0,161562000.0,3.61891,17.5284133815,-0.398397634603,415876.0,False
369800,2018-05-31,603569.SH,17.81,18.19,17.49,18.17,4.90762,1552830.0,27670100.0,2.71079,8.29259818357,-0.272690883619,792898.0,False
369855,2018-05-31,603685.SH,21.6,22.24,21.31,22.11,4.04706,1260460.0,27611000.0,5.04186,9.60947107992,-0.241340264553,939300.0,False
371598,2018-06-01,300230.SZ,5.89,6.17,5.89,5.96,6.23886,25007900.0,152235000.0,5.10334,4.92175431318,-0.455508861685,1977700.0,False
374249,2018-06-04,002278.SZ,7.32,8.7,7.32,8.37,5.81542,37426700.0,292973000.0,10.8806,16.7635320252,-0.248147316416,1064800.0,False
375575,2018-06-04,300706.SZ,41.19,45.31,39.89,44.26,7.45327,11015800.0,492109000.0,31.224,8.86222143397,-0.438631203785,1982550.0,False
378434,2018-06-05,300038.SZ,11.4,12.41,11.34,11.99,6.29433,36248200.0,436640000.0,8.84111,18.7185838355,-0.355480298877,15357000.0,False
378624,2018-06-05,300230.SZ,5.56,6.05,5.5,6.05,10.0,28792900.0,171254000.0,5.87573,15.5817932618,-0.417457031438,1977700.0,False
378842,2018-06-05,300450.SZ,30.22,31.65,30.22,31.61,4.91205,8952050.0,276476000.0,2.38794,19.5765838266,-0.407958195593,3284810.0,False
378843,2018-06-05,300451.SZ,13.74,14.82,13.69,14.72,7.83883,16703100.0,238759000.0,5.01746,14.3596332872,-0.472571571894,4506340.0,False
379048,2018-06-05,300663.SZ,20.75,22.39,20.3,21.35,4.29897,5222610.0,112019000.0,10.6219,11.7787874824,-0.377305936739,1333420.0,False
379071,2018-06-05,300687.SZ,27.5,30.13,27.3,30.04,5.58875,2974470.0,86660800.0,8.35045,14.7780559848,-0.43305778885,772200.0,False
379079,2018-06-05,300696.SZ,33.11,36.28,33.01,36.28,10.0061,2744950.0,95108300.0,9.36044,19.2788055926,-0.393265379502,620600.0,False
380208,2018-06-05,603183.SH,26.79,29.0,26.23,27.98,5.18797,2969960.0,82691700.0,13.4998,18.8115274855,-0.237820242165,641400.0,False
380291,2018-06-05,603383.SH,34.55,35.64,31.55,35.47,4.13975,1957140.0,68628600.0,4.80045,11.7718441371,-0.321680595131,1178000.0,False
380294,2018-06-05,603387.SH,55.35,58.7,55.08,57.99,4.09262,2781100.0,160197000.0,6.01969,18.5400346738,-0.268144932292,1458200.0,False
380303,2018-06-05,603429.SH,28.42,30.92,27.81,29.3,4.23337,678000.0,19827400.0,1.99412,10.8838941739,-0.271461428483,311910.0,False
382439,2018-06-06,300535.SZ,19.69,21.35,19.69,20.67,4.87062,3647470.0,74797200.0,6.89179,15.1846005415,-0.359030017365,651186.0,False
389602,2018-06-08,300679.SZ,40.8,45.52,40.8,44.35,7.17738,5686960.0,252015000.0,10.5314,15.6975221083,-0.397230112671,336128.0,False
393152,2018-06-11,300718.SZ,23.63,25.98,23.45,24.75,4.78408,10529300.0,260402000.0,21.2713,17.0429540017,-0.44029217879,1982150.0,False
395744,2018-06-12,002691.SZ,10.14,10.98,9.98,10.98,10.02,8951360.0,95618800.0,2.63982,18.9608110687,-0.432015104881,354000.0,False
397949,2018-06-12,603638.SH,27.05,29.29,27.05,29.01,5.14679,1350810.0,38595400.0,1.58953,18.4532571631,-0.289527821317,454499.0,False
402635,2018-06-14,002541.SZ,8.56,9.12,8.56,9.12,5.19031,2186350.0,19377600.0,0.588933,15.3473314989,-0.30838357411,518800.0,False
403667,2018-06-14,300671.SZ,27.31,28.94,26.15,28.75,4.50745,3911260.0,109257000.0,11.0207,14.0822111824,-0.266254067505,1053820.0,False
406262,2018-06-15,002647.SZ,15.76,18.5,15.76,18.27,4.34038,44751100.0,714188000.0,7.99217,6.08092098043,-0.405070092317,15900.0,False
413563,2018-06-20,002923.SZ,29.08,31.3,29.08,30.77,5.16063,1764240.0,52909900.0,5.88082,11.4187090826,-0.245731655003,1027700.0,False
413586,2018-06-20,300016.SZ,10.76,11.19,10.55,11.12,4.11985,13237000.0,144750000.0,5.20583,19.7069511737,-0.221642809645,6082840.0,False
413977,2018-06-20,300411.SZ,13.9,14.88,13.81,14.57,6.66179,6191300.0,89333000.0,8.6213,14.9780862242,-0.422226628333,3500.0,False
414118,2018-06-20,300554.SZ,33.01,35.88,32.7,35.4,7.27273,2313910.0,79502700.0,4.10313,17.5295611957,-0.445180198889,424586.0,False
414150,2018-06-20,300588.SZ,14.28,14.96,14.02,14.72,4.24929,2209420.0,32132200.0,2.95456,6.96672508488,-0.425751458053,856200.0,False
414389,2018-06-20,600112.SH,2.93,3.14,2.91,3.07,4.42177,10417800.0,31412600.0,2.0459,18.8426837943,-0.207025700633,4350400.0,False
414556,2018-06-20,600305.SH,8.76,9.44,8.73,9.21,5.37757,20910200.0,189519000.0,2.66862,19.9960944301,-0.262137477968,8267270.0,False
414849,2018-06-20,600666.SH,3.43,3.8,3.4,3.64,4.0,57302200.0,205365000.0,7.1302,19.5410707179,-0.243636363636,8813200.0,False
415054,2018-06-20,600890.SH,6.87,7.5,6.68,7.37,5.73888,4862200.0,35183000.0,0.839476,17.2162643728,-0.2435982963,858055.0,False
415452,2018-06-20,603337.SH,36.26,39.29,35.97,38.19,5.40988,931792.0,34942700.0,1.14951,15.8565431024,-0.329170289569,214703.0,False
419430,2018-06-22,000610.SZ,5.5,5.69,5.41,5.67,4.22794,5353350.0,29936600.0,2.27532,18.8019169402,-0.208542713568,847751.0,False
420153,2018-06-22,002451.SZ,8.93,9.71,8.83,9.42,6.68177,25379900.0,236906000.0,6.14513,11.5293539406,-0.510751012777,36900.0,False
420616,2018-06-22,300002.SZ,3.7,3.97,3.7,3.9,4.55764,49427600.0,190470000.0,3.54515,14.0613717771,-0.291037993092,3609760.0,False
420733,2018-06-22,300120.SZ,5.86,6.18,5.83,6.11,4.26621,2314710.0,14130400.0,1.08855,9.2571791359,-0.383264358534,535600.0,False
420837,2018-06-22,300225.SZ,4.65,5.19,4.39,5.11,8.26271,44503400.0,215977000.0,9.50869,13.3364632537,-0.531815474827,259500.0,False
421194,2018-06-22,300588.SZ,14.6,15.55,14.59,15.22,7.63791,8407820.0,129360000.0,11.2434,16.4075854733,-0.36543673129,856200.0,False
421956,2018-06-22,600735.SH,6.24,6.57,6.14,6.48,4.51613,10009700.0,63715100.0,2.6622,17.2226836713,-0.325947885786,3134740.0,False
422690,2018-06-22,603856.SH,13.24,14.54,13.13,13.98,4.7191,2819820.0,39608800.0,5.71624,13.0456237968,-0.287933581215,1808210.0,False
422744,2018-06-22,603966.SH,9.31,10.2,9.01,9.8,5.37634,1663130.0,16117400.0,2.32508,12.9703685604,-0.303556834737,786290.0,False
426772,2018-06-26,002021.SZ,2.47,2.75,2.46,2.65,6.0,27441200.0,72946700.0,3.98995,17.2278143441,-0.270273991464,1845900.0,False
427612,2018-06-26,002878.SZ,21.1,22.37,21.1,21.89,4.78698,3510410.0,76056100.0,7.7127,19.3799469664,-0.41596296741,2333300.0,False
427788,2018-06-26,300128.SZ,3.3,3.73,3.27,3.73,10.0295,35279300.0,124084000.0,3.31039,15.579430823,-0.472120011322,2451600.0,False
428256,2018-06-26,300604.SZ,25.77,29.48,25.33,29.48,10.0,4771420.0,133585000.0,9.15832,19.2484435194,-0.459256202137,1113600.0,False
428966,2018-06-26,600695.SH,3.21,3.61,3.15,3.61,10.061,41510900.0,146386000.0,11.3273,18.4749173153,-0.374133148405,600200.0,False
430396,2018-06-27,002122.SZ,1.83,1.95,1.83,1.95,4.83871,51383100.0,98801500.0,4.33887,14.8451895575,-0.309123117803,105000.0,False
431453,2018-06-27,300270.SZ,8.92,9.85,8.83,9.34,4.35754,7225650.0,67225400.0,4.79054,19.8209626504,-0.284483088827,235800.0,False
432377,2018-06-27,600568.SH,4.26,5.15,4.26,5.0,5.70825,238361000.0,1064440000.0,15.2312,15.0955465745,-0.275309805058,466000.0,False
432594,2018-06-27,600807.SH,2.41,2.53,2.4,2.53,4.97925,19455700.0,48531400.0,2.47208,15.8515420268,-0.315476190476,22500.0,False
433120,2018-06-27,603519.SH,7.7,8.19,7.69,8.15,4.75578,5127580.0,40716600.0,2.31035,17.4550230391,-0.35509396637,425300.0,False
