bid_spread, ask_spread, long_bid_spread, short_ma_bid_spread, long_ask_spread, short_ma_ask_spread, std
85.0,80.0,84.8709423203,84.3002952555,83.0700939702,82.1407545259,4.19138501373
85.0,80.0,84.8730755051,84.3454374971,83.1019932434,82.3252219758,4.19138501373
85.0,80.0,84.9578180588,84.7102479812,83.2160098841,82.8203689451,4.21225065203
90.0,85.0,84.9585152809,84.7289416598,83.245497324,82.9609903035,4.21225065203
90.0,85.0,84.9592009788,84.7464292947,83.2744973682,83.0925393162,4.19138501373
90.0,85.0,85.0425199708,85.0853693402,83.3030180729,83.2156012958,4.19138501373
85.0,80.0,85.1244617895,85.402442286,83.413711989,83.653304438,4.19138501373
85.0,80.0,85.2050491979,85.6990589127,83.5225762537,84.0627686678,4.21225065203
80.0,80.0,85.2843045831,85.9765389828,83.629641109,84.4458158505,4.23260328351
80.0,85.0,85.2796053338,85.9135364678,83.6522916692,84.4815696666,4.20317340431
80.0,80.0,85.274983758,85.8545986312,83.6745678399,84.5150167849,4.17312000253
80.0,80.0,85.2704385719,85.7994632356,83.6964758095,84.5463060246,4.14242950721
80.0,80.0,85.348613141,86.0704656075,83.800666292,84.8981572488,4.12983723112
85.0,85.0,85.3428509403,86.0014033102,83.8204899896,84.9047277489,4.09755177582
85.0,85.0,85.3371839826,85.9367966451,83.8399860229,84.9108743457,4.09755177582
85.0,85.0,85.4142553218,86.198938797,83.9418044357,85.2392050331,4.11551940829
80.0,85.0,85.4900527545,86.444168552,84.0419398996,85.5463530955,4.13298889694
85.0,85.0,85.564597337,86.6735770325,84.1404202318,85.8336851538,4.11615212709
90.0,90.0,85.6379097777,86.8881849659,84.23727279,86.10247966,4.13235875607
80.0,80.0,85.7100104426,87.0889472262,84.3325244794,86.3539325852,4.13235875607
80.0,80.0,85.6982747328,86.9541764374,84.4262017607,86.589162741,4.09755177582
85.0,85.0,85.6867330017,86.8281005382,84.3530414011,86.1640554674,4.06201920232
80.0,80.0,85.7580266711,87.0327392132,84.2810903035,85.7663744695,4.07716370641
80.0,80.0,85.7454973046,86.9015947478,84.2103284803,85.3943503102,4.0405926408
85.0,90.0,85.7331750351,86.7789112157,84.140736274,85.0463277095,4.00325388486
85.0,85.0,85.7210564395,86.6641427502,84.2375836083,85.3659194702,4.00325388486
85.0,85.0,85.7917827793,86.8793593469,84.3328301603,85.6648924076,4.01732359773
85.0,85.0,85.8613400887,87.080691002,84.426502389,85.9445767684,4.03091353032
85.0,85.0,85.9297476906,87.269033518,84.5186263165,86.2062169769,4.04402851952
85.0,85.0,85.9970245883,87.4452249039,84.6092275344,86.4509771719,4.05667317173
85.0,85.0,86.0631894711,87.6100491037,84.6983312115,86.6799463866,4.06885187191
85.0,85.0,86.1282607195,87.7642394841,84.7859621006,86.8941433939,4.08056879205
85.0,85.0,86.1922564101,87.908482098,84.8721445452,87.0945212395,4.09182789906
85.0,85.0,86.2551943207,88.0434187368,84.9569024866,87.2819714821,4.10263296216
85.0,80.0,86.3170919352,88.1696497861,85.0402594703,87.4573281607,4.11298755975
85.0,85.0,86.3779664487,88.2877368966,85.1222386526,87.6213715052,4.12289508585
85.0,85.0,86.3551901437,88.0756248388,85.2028628071,87.7748314081,4.12289508585
85.0,85.0,86.3327903067,87.8771974298,85.282154331,87.918390672,4.12289508585
80.0,80.0,86.3107607148,87.6915717892,85.277490623,87.7301074029,4.12289508585
85.0,80.0,86.2890952485,87.5179219964,85.3555486292,87.8765520866,4.08163229875
85.0,80.0,86.3504325171,87.6780560611,85.4323164205,88.0135487261,4.09076704299
80.0,80.0,86.3281113184,87.5052782507,85.5078153226,88.1417068728,4.09076704299
80.0,80.0,86.3888036933,87.666228041,85.582066309,88.261596752,4.05667317173
80.0,80.0,86.4484928885,87.8167939738,85.6550900064,88.3737518003,4.02056346245
80.0,80.0,86.5071954854,87.9576459755,85.6442620724,88.1560903938,3.98238308052
80.0,80.0,86.6475724195,88.4119913965,85.7989023687,88.597632949,4.0
80.0,80.0,86.7029844456,88.5144435644,85.868341999,88.6881082427,3.95723669019
85.0,85.0,86.7574805705,88.6102859151,85.9366338668,88.7727464205,3.91223153144
85.0,85.0,86.811075933,88.6999448883,86.0037969434,88.8519240708,3.91555835383
85.0,85.0,86.7811407936,88.4612387665,86.0698498865,88.9259934856,3.91555835383
85.0,85.0,86.7517004499,88.2379330396,86.0521664173,88.6727035833,3.91555835383
85.0,85.0,86.7227467234,88.0290341338,86.0347752368,88.435754965,3.91555835383
90.0,90.0,86.694271571,87.8336125768,86.0176715139,88.2140933544,3.91555835383
90.0,90.0,86.7489117103,87.9733795073,86.0834951252,88.329313138,3.91555835383
85.0,85.0,86.8026487068,88.1041292166,86.148230743,88.4370993871,3.91555835383
85.0,85.0,86.8554974885,88.2264434606,86.2118963505,88.5379316847,3.91843931517
90.0,90.0,86.8248281086,88.018285818,86.274509634,88.6322586728,3.91843931517
85.0,85.0,86.8773102886,88.1461383459,86.3360879872,88.7205000488,3.91843931517
85.0,85.0,86.9289249946,88.2657423236,86.3966485163,88.8030484327,3.92087539829
85.0,85.0,86.8970419368,88.0550492704,86.3735634169,88.5576904693,3.92087539829
90.0,90.0,86.8656858717,87.8579493175,86.3508598893,88.3281620519,3.92087539829
90.0,90.0,86.9174927168,87.9961461357,86.4111762548,88.4360225647,3.92087539829
90.0,85.0,86.9684432504,88.1254270302,86.4704956555,88.5369243347,3.92087539829
90.0,95.0,87.0185516265,88.2463672218,86.5288345703,88.6313163131,3.92087539829
90.0,85.0,87.0678317649,88.3595048204,86.5035645774,88.3970378413,3.92087539829
90.0,85.0,87.1162973555,88.4653432191,86.4787122703,88.1778741096,3.92087539829
90.0,85.0,87.163961862,88.564353334,86.4542707452,87.9728499735,3.92087539829
95.0,95.0,87.2108385255,88.6569756995,86.4302332122,87.781053201,3.92087539829
90.0,80.0,87.256940368,88.7436224286,86.4065929939,87.6016304139,3.86490620844
90.0,85.0,87.3022801967,88.8246790461,86.3833435229,87.4337832904,3.86490620844
90.0,85.0,87.2642259785,88.5779255593,86.3604783407,87.2767650136,3.86198531271
90.0,85.0,87.2268007557,88.3470916522,86.4206357235,87.4524575934,3.85861230093
90.0,85.0,87.1899941317,88.1311502553,86.4797987694,87.616815168,3.85478598628
90.0,85.0,87.1537958816,87.9291405614,86.4553392856,87.447988383,3.85050501738
85.0,85.0,87.1181959497,87.740163751,86.4312840908,87.2900536486,3.84576787593
90.0,90.0,87.1658290744,87.885959638,86.4902711306,87.4648888971,3.85050501738
90.0,95.0,87.2126748749,88.0223493388,86.548283178,87.6284444521,3.85050501738
90.0,85.0,87.2587463645,88.149939704,86.6053363486,87.7814480358,3.85050501738
85.0,85.0,87.304056342,88.2692984328,86.6614464916,87.9245804206,3.85050501738
85.0,90.0,87.2659727661,88.0583759533,86.7166291943,88.058478458,3.85050501738
85.0,85.0,87.2285186708,87.8610613756,86.688255158,87.8611572671,3.85050501738
80.0,80.0,87.2743282795,87.9990574159,86.7429947422,87.9991471209,3.85478598628
85.0,85.0,87.2367360766,87.8055698407,86.7968295398,88.1282344034,3.8042374035
85.0,85.0,87.2824098604,87.94714598,86.8497745061,88.2489934742,3.80765858355
85.0,85.0,87.2446840776,87.7570075297,86.8191997209,88.0393809919,3.80765858355
85.0,85.0,87.2902264895,87.9017167213,86.8717749321,88.1658725409,3.81062112172
85.0,80.0,87.2523715062,87.7145091909,86.8408365035,87.9616226995,3.81062112172
90.0,85.0,87.2977868532,87.8619602109,86.8930540819,88.0931309124,3.81312608703
90.0,90.0,87.3424515334,87.9998982618,86.8617639318,87.8935740794,3.81312608703
90.0,85.0,87.3863779543,88.1289370836,86.8309909742,87.7068918807,3.81312608703
90.0,85.0,87.4295783187,88.2496508201,86.8833712887,87.85483434,3.81312608703
80.0,80.0,87.4720646275,88.3625765737,86.9348858129,87.9932321245,3.81312608703
95.0,90.0,87.5138486832,88.4682167947,86.9855488573,88.1227010197,3.76178703101
90.0,80.0,87.5549420934,88.5670415176,87.035374496,88.243817083,3.70435179515
85.0,80.0,87.5953562737,88.659490452,87.0843765705,88.3571192067,3.70435179515
80.0,80.0,87.635102451,88.745974939,87.1325686933,88.4631115159,3.70599177009
90.0,80.0,87.6741916667,88.8268797816,87.1799642521,88.5622656116,3.65124598216
85.0,85.0,87.7126347796,88.902564957,87.2265764132,88.655022669,3.65124598216
90.0,80.0,87.7504424692,88.9733672178,87.2724181254,88.7417954,3.6514837167
90.0,80.0,87.7876252383,89.0396015909,87.3175021233,88.8229698903,3.6514837167
90.0,85.0,87.8241934162,89.1015627786,87.3618409312,88.8989073167,3.6514837167
90.0,85.0,87.8601571614,89.1595264703,87.3228022381,88.6473649092,3.6514837167
90.0,85.0,87.8955264645,89.213750569,87.3670534408,88.7346316893,3.6514837167
80.0,80.0,87.930311151,89.2644763387,87.3279285905,88.4936877093,3.6514837167
90.0,85.0,87.7992316279,88.6667681878,87.2068058039,87.9457078571,3.6514837167
85.0,85.0,87.6703187084,88.1076218531,87.0876850468,87.4330815437,3.70716273659
70.0,70.0,87.3782473248,86.9393881852,86.8878885997,86.6309472506,4.0257418226
80.0,80.0,87.2562928236,86.4916857216,86.7740392014,86.2031442022,3.76178703101
85.0,85.0,87.1363540992,86.072867288,86.7447162394,86.1255219956,3.76178703101
80.0,70.0,87.0183978331,85.6810693984,86.7158779544,86.0529076733,3.81517438075
90.0,90.0,86.9850358854,85.6371294372,86.6875163354,85.984978146,3.76178703101
75.0,80.0,86.9522253749,85.5960243122,86.7422681315,86.244011814,3.76017139089
85.0,80.0,86.9199571869,85.5575711308,86.7134703111,86.1637529873,3.59301018955
85.0,80.0,86.9708669855,85.844179445,86.7677931159,86.4112527945,3.59373490335
75.0,70.0,86.9382906717,85.789716255,86.8212180231,86.6427848723,3.59373490335
80.0,80.0,86.8236081812,85.416186174,86.6258259896,85.8916374612,3.47610893577
85.0,85.0,86.7934658973,85.3893354531,86.5163082047,85.5115318185,3.41539610522
85.0,85.0,86.7638218328,85.3642170368,86.408600631,85.1559491206,3.41539610522
85.0,85.0,86.8173123811,85.6632998086,86.4679626041,85.4684685321,3.41463354142
85.0,85.0,86.7046295318,85.2979256274,86.3610541313,85.1156641107,3.47585920633
85.0,85.0,86.7590984651,85.6012852643,86.3385573688,85.10820191,3.47510991033
90.0,90.0,86.7300224574,85.5624926666,86.3990770817,85.4238017868,3.47510991033
85.0,85.0,86.784071673,85.8487834623,86.4585964688,85.7190403812,3.47510991033
85.0,85.0,86.754582885,85.794023239,86.3518428081,85.350070034,3.47510991033
90.0,85.0,86.8082261431,86.0653765784,86.412142927,85.6500655157,3.47386072452
90.0,90.0,86.8609827358,86.3192232507,86.4714463497,85.9307064502,3.47386072452
90.0,90.0,86.9128673187,86.5566927184,86.5297695505,86.1932415179,3.47386072452
90.0,90.0,86.798605049,86.133680285,86.4218394753,85.793677549,3.53528837422
85.0,85.0,86.851520668,86.3831202666,86.3983379964,85.7424725458,3.53528837422
85.0,85.0,86.9035616487,86.6164673462,86.3752249717,85.6945710913,3.53455167674
85.0,85.0,86.8720978198,86.5121791303,86.3524939804,85.6497600531,3.53455167674
90.0,90.0,86.9237986823,86.7371998316,86.4127833361,85.9304206949,3.53332350628
85.0,85.0,86.8920003569,86.6251224231,86.3894315454,85.8703935533,3.53455167674
85.0,85.0,86.8607276238,86.5202758151,86.3664657347,85.8142391305,3.53455167674
90.0,90.0,86.8299717953,86.4221935045,86.3438795242,85.7617075737,3.53455167674
90.0,90.0,86.7997243276,86.3304390848,86.3216666395,85.7125651496,3.53528837422
90.0,90.0,86.769976818,86.2446043052,86.29982091,85.6665932044,3.53553390593
90.0,90.0,86.823365631,86.4868878984,86.3609808949,85.9461678364,3.53553390593
90.0,90.0,86.7932273561,86.3909596469,86.2558407148,85.562544105,3.53528837422
85.0,90.0,86.7635872345,86.3012203148,86.2350830171,85.5262509369,3.53455167674
85.0,80.0,86.8170816604,86.5398512623,86.2973130499,85.8148799088,3.53528837422
90.0,80.0,86.9523365089,87.0856673098,86.358514487,86.0848876566,3.59373490335
85.0,80.0,86.920066484,86.9511081286,86.3360597021,86.0148949045,3.59397644214
85.0,80.0,86.8883298479,86.8252301848,86.3139760707,85.9494178139,3.59397644214
85.0,90.0,86.8571177843,86.7074733987,86.292257458,85.8881650517,3.59397644214
90.0,90.0,86.8264216226,86.5973138246,86.2708978306,85.8308640807,3.59397644214
90.0,90.0,86.8788774635,86.8168419649,86.2498912548,85.7772599464,3.59397644214
90.0,90.0,86.8478216377,86.6996263543,86.3118765234,86.0496947886,3.59373490335
90.0,90.0,86.8999237594,86.9125536863,86.372837242,86.3045531893,3.59373490335
90.0,90.0,86.8685200609,86.7891631259,86.3501457173,86.2203884674,3.59301018955
90.0,90.0,86.8376354318,86.6737332468,86.4104738873,86.4642343728,3.59180200828
90.0,90.0,86.8072612924,86.5657504567,86.3871602693,86.369767639,3.59010987142
90.0,90.0,86.7773892049,86.4647342982,86.3642320004,86.2813955333,3.58793309426
90.0,90.0,86.9133001272,87.0153966015,86.4243273392,86.5213054989,3.64767810471
90.0,90.0,86.9643199598,87.2079516595,86.4834293667,86.7457374022,3.64767810471
85.0,90.0,87.0144964894,87.3880838105,86.5415545011,86.9556898278,3.64767810471
85.0,90.0,86.9811990267,87.2340138872,86.5160742614,86.8295162906,3.64767810471
85.0,85.0,86.9484519354,87.089883959,86.4910151827,86.7114829815,3.64767810471
85.0,90.0,86.9162461183,86.9550527358,86.4663703037,86.6010647246,3.64767810471
90.0,90.0,86.8845726287,86.8289203013,86.3594881499,86.1751895811,3.64767810471
85.0,90.0,86.8534226679,86.7109254431,86.3370172714,86.0993708985,3.64553570214
90.0,90.0,86.8227875825,86.6005431565,86.3149178124,86.0284437437,3.64553570214
90.0,90.0,86.710014234,86.1747016625,86.2105390055,85.6395118893,3.69661068488
90.0,85.0,86.6817495359,86.0989144585,86.2731747245,85.9208337029,3.69308663436
95.0,95.0,86.6539520229,86.0280167515,86.169485886,85.5388444317,3.68908864084
90.0,90.0,86.626613973,85.9616930901,86.2328001689,85.82666092,3.62260457253
90.0,90.0,86.6823724197,86.2222290198,86.2950679347,86.0959086026,3.62260457253
90.0,90.0,86.7372092392,86.4659561798,86.3563064812,86.3477854669,3.62260457253
85.0,90.0,86.791139665,86.6939590069,86.4165328204,86.583412211,3.62260457253
85.0,85.0,86.7615340507,86.584671329,86.3931190548,86.4812565845,3.62260457253
85.0,85.0,86.7324177854,86.4824344691,86.3700922935,86.3856916435,3.62260457253
85.0,85.0,86.7037827807,86.3867935356,86.3474461399,86.2962921827,3.62260457253
90.0,90.0,86.6756210818,86.2973229849,86.3251743029,86.212660429,3.62260457253
90.0,90.0,86.7305694937,86.536205373,86.3859152235,86.4570049174,3.62260457253
90.0,90.0,86.7846096674,86.7596759941,86.445652162,86.6855852453,3.62260457253
85.0,90.0,86.7551119869,86.6461485106,86.504401713,86.8994184553,3.61708906904
90.0,90.0,86.7261018714,86.5399453809,86.5621801971,87.0994559743,3.61708906904
90.0,90.0,86.697571262,86.440594066,86.5363590368,86.9640072018,3.61108440161
85.0,85.0,86.6695122329,86.3476525133,86.5936093007,87.1598777049,3.60458812565
85.0,85.0,86.7245616174,86.5832878351,86.6499132792,87.3431114013,3.61108440161
90.0,90.0,86.7787010948,86.803720878,86.6226419853,87.1919429238,3.61708906904
90.0,90.0,86.7493010767,86.6873517891,86.5131768285,86.7279466062,3.61108440161
90.0,90.0,86.7203870094,86.5784903833,86.4055210132,86.2938855348,3.60458812565
90.0,85.0,86.6919508604,86.4766522941,86.2996446328,85.8878284035,3.59759757801
90.0,85.0,86.6639847305,86.3813844041,86.1955182752,85.5079685065,3.59010987142
90.0,85.0,86.6364808507,86.2922628297,86.0931130145,85.1526156997,3.58212188824
90.0,85.0,86.6094315804,86.2088910342,85.9924004027,84.8201888803,3.57363027373
90.0,85.0,86.5828294055,86.1308980643,85.8933524621,84.5092089526,3.56463142866
90.0,85.0,86.556666936,86.0579368988,85.8785863057,84.5408728911,3.55512150128
85.0,85.0,86.530936904,85.9896829053,85.864064218,84.5704939949,3.54509637857
85.0,90.0,86.5056321618,85.9258323953,85.8497821648,84.5982040597,3.54509637857
85.0,90.0,86.4807456798,85.866101273,85.8357361786,84.6241263785,3.54509637857
85.0,85.0,86.5389151727,86.1328044167,85.8219223575,84.6483762895,3.55512150128
85.0,85.0,86.5961231864,86.382300906,85.808336864,84.6710616902,3.56463142866
90.0,90.0,86.652385613,86.6157008475,85.7949759241,84.6922835167,3.57363027373
90.0,90.0,86.6250734541,86.5114620832,85.6991911981,84.3895555478,3.56463142866
90.0,90.0,86.680857364,86.7365290455,85.6049896907,84.1063584157,3.56463142866
90.0,90.0,86.7357192257,86.9470755587,85.6776344892,84.4865933566,3.56463142866
85.0,90.0,86.7896742799,87.1440384259,85.7490785472,84.842297011,3.56463142866
85.0,85.0,86.8427375149,87.3282940113,85.7366970836,84.8524713974,3.57363027373
90.0,90.0,86.8949236717,87.5006621396,85.7245202723,84.8619893718,3.58212188824
85.0,90.0,86.9462472474,87.6619097435,85.7951893587,85.1934739285,3.58212188824
90.0,90.0,86.9967224995,87.8127542762,85.782045733,85.1809917395,3.59010987142
85.0,85.0,87.0463634499,87.9538669035,85.8517639853,85.4918954983,3.59010987142
90.0,90.0,87.0951838887,88.0858754904,85.8376852417,85.4601603048,3.59759757801
85.0,85.0,87.0605527501,87.8867867491,85.8238392047,85.4304725432,3.59010987142
90.0,90.0,87.0264940269,87.7005424427,85.8102220278,85.4027001211,3.59010987142
90.0,85.0,86.9929982579,87.526313898,85.7968299281,85.3767194681,3.58212188824
90.0,85.0,86.9600561379,87.3633259046,85.7836591855,85.3524149863,3.57363027373
90.0,90.0,87.0103031439,87.5334339107,85.8533507692,85.6522591807,3.57363027373
90.0,90.0,87.0597196209,87.6925672068,85.9218904259,85.9327585884,3.57363027373
90.0,90.0,87.1083192966,87.8414338386,85.9892971957,86.1951612601,3.57363027373
90.0,90.0,87.1561156718,87.9806961716,86.0555898041,86.4406347272,3.57363027373
90.0,90.0,87.2031220244,88.110973838,86.1207866668,86.6702711964,3.57363027373
90.0,90.0,87.2493514124,88.2328464936,86.1849058955,86.8850924096,3.57363027373
90.0,90.0,87.2948166783,88.3468563972,86.2479653022,87.0860541896,3.57363027373
90.0,90.0,87.3395304522,88.4535108232,86.2273377765,86.9514700483,3.57363027373
90.0,90.0,87.3835051555,88.5532843185,86.2896958298,87.1481494001,3.57363027373
90.0,90.0,87.4267530041,88.6466208141,86.1857339152,86.686978471,3.57363027373
90.0,90.0,87.4692860123,88.7339356003,86.2487796356,86.9007217955,3.57363027373
90.0,85.0,87.4284713675,88.4930365293,86.2281386499,86.7780945829,3.56463142866
90.0,90.0,87.3883313449,88.2676793338,86.2078388375,86.6633788033,3.55512150128
90.0,85.0,87.3488547937,88.0568613123,86.1878745592,86.5560640418,3.54509637857
80.0,80.0,87.3926753757,88.1822250986,86.2508848971,86.7782534585,3.54509637857
80.0,80.0,87.3531270224,87.9769202535,86.1475644856,86.3409467837,3.4960294939
70.0,75.0,87.3142323608,87.7848608823,86.1285964775,86.254434088,3.44576027734
80.0,80.0,87.2759805863,87.6051924383,86.1099419903,86.1735028565,3.09120616517
80.0,85.0,87.1557164443,87.1145348617,86.0089512136,85.7752123496,3.09120616517
80.0,85.0,87.0374401395,86.6555326125,85.909629706,85.4026180045,3.09120616517
85.0,85.0,86.9211188149,86.2261434117,85.8119498761,85.0540620042,3.09120616517
85.0,90.0,86.8893647849,86.1470373851,85.7158845889,84.7279934878,3.09120616517
85.0,85.0,86.8581356149,86.0730349732,85.6214071577,84.4229616499,3.09120616517
90.0,90.0,86.9100672576,86.3263875556,85.611135965,84.4601899305,3.09989919191
85.0,90.0,86.878495898,86.2408141649,85.518389916,84.1724357415,3.09120616517
80.0,75.0,86.847446379,86.1607616381,85.4271768595,83.9032463388,3.09120616517
85.0,80.0,86.8169100752,86.0858737905,85.420116085,83.9740046395,3.0319479437
85.0,80.0,86.7868785037,86.0158174169,85.4131720175,84.0401978886,3.0319479437
90.0,90.0,86.6746986937,85.6277001642,85.3236980998,83.7795399603,3.09120616517
80.0,80.0,86.6470177236,85.5872033794,85.318347718,83.8582793177,3.0819253542
90.0,85.0,86.6197942901,85.5493192904,85.3130857722,83.9319387166,3.02305952454
85.0,90.0,86.5930208308,85.5138793362,85.3079108008,84.0008458961,3.01356885142
